"total de dolares vendidos","promedio de dolares vendidos","ganancia total","ganacia promedio","gap promedio ","precio de compra promedio","precio de venta promedio","semana"
21539.77,3077.11,17115.722707,2445.1032438571433,0.7802571428571429,17.5699,18.350157142857142,2023-04-28 11:00:00
31081.660000000003,4440.237142857143,24622.427664999977,3517.4896664285684,0.8040857142857146,17.495814285714285,18.2999,2023-05-05 10:00:00
32213.54,4601.934285714286,27270.001240000045,3895.714462857149,0.8404857142857145,17.262228571428572,18.102714285714285,2023-05-12 08:00:00
37674.600000000006,5382.085714285714,32810.87292699993,4687.267560999991,0.8628714285714274,17.1237,17.986571428571427,2023-05-19 08:00:00
52329.74,7475.677142857142,46059.14362500004,6579.877660714291,0.8746714285714289,17.301514285714283,18.176185714285715,2023-05-26 08:00:00
50678.19,7239.7414285714285,44843.947339000006,6406.278191285715,0.8821142857142859,17.145385714285716,18.0275,2023-06-02 08:00:00
31445.489999999998,4492.2128571428575,28124.626414999977,4017.803773571425,0.8956428571428567,16.966242857142856,17.861885714285716,2023-06-09 10:00:00
41470.46,5924.351428571428,36853.21918999998,5264.745598571426,0.8825857142857139,16.79762857142857,17.680214285714285,2023-06-16 11:00:00
61600.33,8800.047142857144,54837.17909899991,7833.882728428559,0.8870571428571417,16.724,17.611057142857142,2023-06-23 08:00:00
31322.29,4474.612857142857,27624.572150999982,3946.3674501428545,0.881728571428571,16.7063,17.58802857142857,2023-06-30 08:00:00
36463.32,5209.045714285714,32059.32753900001,4579.903934142859,0.8793999999999994,16.672814285714285,17.552214285714285,2023-07-07 08:00:00
21904.62,3129.2314285714288,19127.76258600002,2732.537512285717,0.8763428571428575,16.5911,17.46744285714286,2023-07-14 08:00:00
36552.280000000006,5221.754285714286,32129.96298100004,4589.994711571434,0.8641714285714295,16.411571428571428,17.27574285714286,2023-07-21 09:00:00
22913.989999999998,3273.427142857143,17950.13498999999,2564.304998571427,0.7613571428571423,16.46427142857143,17.225628571428572,2023-07-28 08:00:00
34029.21,4861.315714285714,22209.25876099998,3172.7512515714257,0.6459999999999998,16.545828571428572,17.191828571428573,2023-08-04 08:00:00
34035.55,4862.221428571429,24810.42622800002,3544.346604000003,0.7243571428571433,16.698028571428573,17.422385714285717,2023-08-11 08:00:00
32941.21,4705.887142857143,23505.145505000033,3357.877929285719,0.713985714285715,16.667057142857143,17.38104285714286,2023-08-18 08:00:00
40949.55,5849.935714285714,29451.947694000013,4207.421099142859,0.7164142857142858,16.56132857142857,17.277742857142858,2023-08-25 08:00:00
29680.86,4240.122857142857,22008.77325800001,3144.1104654285728,0.7391571428571433,16.446114285714284,17.18527142857143,2023-09-01 08:00:00
27586.199999999997,3940.8857142857146,19900.745037999997,2842.9635768571425,0.726857142857143,16.8535,17.580357142857142,2023-09-08 09:00:00
52660.72000000001,7522.96,37770.32840000002,5395.761200000004,0.7122714285714287,16.8725,17.58477142857143,2023-09-15 11:00:00
29250.25,4178.607142857143,20665.995315999997,2952.2850451428567,0.7059142857142859,16.703014285714286,17.40892857142857,2023-09-22 09:00:00
27526.000000000004,3932.285714285714,20058.79646599999,2865.5423522857127,0.7367714285714284,16.92572857142857,17.6625,2023-09-29 08:00:00
57390.68,8198.66857142857,43935.094545000014,6276.442077857145,0.7702857142857147,17.2856,18.055885714285715,2023-10-06 08:00:00
44460.770000000004,6351.538571428571,32553.160706000017,4650.451529428574,0.7568857142857145,17.531785714285714,18.28867142857143,2023-10-13 09:00:00
33898.87,4842.6957142857145,24569.17319100001,3509.881884428573,0.7246857142857149,17.579914285714285,18.3046,2023-10-20 08:00:00
10551.919999999998,1507.4171428571428,7806.009386999992,1115.1441981428559,0.7461714285714284,17.684485714285714,18.430657142857143,2023-10-27 10:00:00
