"average(cantidad)","sum(cantidad)","average(gain)","sum(gain)","average(gap)","average(precio_compra)","average(precio_venta)","day"
268.1457142857143,1877.02,128.09320771428537,896.6524539999975,0.4776999999999987,20.1812,20.6589,2021-10-29 11:00:00
926.03,1852.06,442.3645310000021,884.7290620000042,0.47770000000000223,20.1878,20.6655,2021-10-30 11:00:00
162.38600000000002,811.9300000000001,77.53931499999986,387.6965749999993,0.47749999999999915,20.2028,20.6803,2021-10-31 08:00:00
1322.97,11906.73,632.9088480000008,5696.179632000008,0.4784000000000006,20.3595,20.8379,2021-11-01 08:00:00
1250.5945454545454,13756.539999999999,603.2868087272751,6636.154896000026,0.48240000000000194,20.3477,20.830100000000005,2021-11-02 08:00:00
812.91,3251.64,514.0842840000004,2056.3371360000015,0.6324000000000005,20.2134,20.8458,2021-11-03 10:00:00
303.71,3037.1,191.45878400000046,1914.5878400000047,0.6304000000000016,20.1926,20.823000000000004,2021-11-04 09:00:00
2124.6433333333334,12747.86,1344.6867656666652,8068.120593999991,0.6328999999999994,20.0317,20.664600000000004,2021-11-05 08:00:00
507.34666666666675,1522.0400000000002,308.4667733333318,925.4003199999954,0.607999999999997,20.0618,20.6698,2021-11-06 10:00:00
306.955,1227.82,193.90347350000064,775.6138940000026,0.6317000000000021,20.0175,20.6492,2021-11-07 08:00:00
1713.913,17139.13,1038.8026693000024,10388.026693000025,0.6061000000000014,19.996900000000004,20.603000000000005,2021-11-08 08:00:00
534.7488888888888,4812.74,336.7313753333332,3030.5823779999987,0.6296999999999997,19.9209,20.5506,2021-11-09 08:00:00
247.70000000000002,743.1,157.95828999999972,473.8748699999992,0.6376999999999988,20.0961,20.7338,2021-11-10 08:00:00
294.6566666666667,883.97,188.99278600000025,566.9783580000008,0.6414000000000009,20.137,20.7784,2021-11-11 11:00:00
1164.2466666666667,10478.22,734.0575233333349,6606.517710000014,0.6305000000000014,20.0916,20.7221,2021-11-12 08:00:00
3553.1983333333337,21319.190000000002,2240.2915491666713,13441.749295000029,0.6305000000000014,20.0846,20.715100000000003,2021-11-13 11:00:00
218.79199999999997,1093.9599999999998,137.77332239999993,688.8666119999996,0.6296999999999997,20.0843,20.714,2021-11-14 09:00:00
684.872,3424.3599999999997,431.26389839999973,2156.3194919999987,0.6296999999999997,20.107,20.7367,2021-11-15 08:00:00
448.62428571428563,3140.3699999999994,282.9473369999988,1980.6313589999918,0.6306999999999974,20.2343,20.865,2021-11-16 08:00:00
483.8342857142857,3386.84,305.0091337142865,2135.0639360000055,0.6304000000000016,20.2413,20.8717,2021-11-17 08:00:00
287.498,1437.49,182.38873119999985,911.9436559999992,0.6343999999999994,20.3017,20.9361,2021-11-18 09:00:00
1312.9225,10503.38,834.2309565000008,6673.847652000007,0.6354000000000006,20.3702,21.0056,2021-11-19 08:00:00
923.5941666666664,11083.129999999997,586.7593740833341,7041.11248900001,0.6353000000000009,20.375,21.0103,2021-11-20 08:00:00
275.90000000000003,1655.4,174.97577999999996,1049.8546799999997,0.6341999999999999,20.3463,20.980500000000003,2021-11-21 10:00:00
1383.235,5532.94,882.9189005000012,3531.675602000005,0.638300000000001,20.4997,21.138,2021-11-22 08:00:00
1890.8350000000003,11345.010000000002,1191.7933005000036,7150.759803000022,0.6303000000000019,20.6785,21.3088,2021-11-23 10:00:00
1600.075,12800.6,1026.7681275000002,8214.145020000002,0.6417000000000002,20.872600000000002,21.514299999999995,2021-11-24 08:00:00
699.1133333333333,2097.34,452.60597200000075,1357.8179160000022,0.6474000000000011,21.0297,21.6771,2021-11-25 09:00:00
2508.98,10035.92,1621.8046719999998,6487.218687999999,0.6463999999999999,21.3189,21.9653,2021-11-26 08:00:00
803.5071428571429,5624.55,519.3066664285715,3635.1466650000007,0.6463000000000001,21.3263,21.9726,2021-11-27 10:00:00
284.96,1709.7599999999998,184.11265600000016,1104.675936000001,0.6461000000000006,21.3137,21.9598,2021-11-28 08:00:00
776.7828571428572,5437.4800000000005,493.25711428571276,3452.7997999999893,0.634999999999998,21.260500000000004,21.8955,2021-11-29 08:00:00
613.3725000000001,4906.9800000000005,389.1235139999996,3112.988111999997,0.6343999999999994,21.051600000000004,21.686000000000003,2021-11-30 08:00:00
76.22,152.44,48.453053999999995,96.90610799999999,0.6356999999999999,20.9818,21.6175,2021-12-01 11:00:00
626.4039999999999,3132.0199999999995,397.82918039999856,1989.145901999993,0.6350999999999978,20.8806,21.5157,2021-12-02 09:00:00
333.746,1668.73,210.56035140000017,1052.8017570000009,0.6309000000000005,20.88,21.5109,2021-12-03 08:00:00
308.22249999999997,2465.7799999999997,194.4267530000002,1555.4140240000015,0.6308000000000007,20.8822,21.513,2021-12-04 08:00:00
372.635,2235.81,234.9091039999993,1409.4546239999959,0.6303999999999981,20.877800000000004,21.5082,2021-12-05 11:00:00
361.51666666666665,3253.65,238.45639333333241,2146.107539999992,0.6595999999999975,20.8364,21.496000000000002,2021-12-06 09:00:00
163.32666666666668,489.98,103.38577999999985,310.1573399999996,0.6329999999999991,20.6892,21.3222,2021-12-07 09:00:00
1297.73,10381.84,760.0804609999989,6080.643687999991,0.5856999999999992,20.5984,21.1841,2021-12-08 08:00:00
294.4733333333333,883.4199999999998,173.2681093333333,519.8043279999999,0.5884,20.5849,21.1733,2021-12-09 11:00:00
594.6920000000001,2973.4600000000005,365.02194960000077,1825.109748000004,0.6138000000000012,20.5185,21.1323,2021-12-10 09:00:00
415.13199999999995,2075.66,254.80802159999902,1274.0401079999951,0.6137999999999977,20.5252,21.139,2021-12-11 08:00:00
1808.9614285714288,12662.730000000001,1108.5315634285714,7759.720944000001,0.6128,20.527600000000003,21.1404,2021-12-12 10:00:00
1578.8944444444444,14210.05,942.2842044444474,8480.557840000027,0.5968000000000018,20.5707,21.1675,2021-12-13 08:00:00
2594.191,25941.909999999996,1602.6911997999973,16026.911997999974,0.617799999999999,20.7098,21.327599999999997,2021-12-14 08:00:00
470.9525,1883.81,279.98126125,1119.925045,0.5945,20.6851,21.2796,2021-12-15 11:00:00
1081.1283333333333,6486.7699999999995,647.2715331666676,3883.6291990000054,0.5987000000000009,20.527199999999997,21.1259,2021-12-16 10:00:00
569.0500000000001,2276.2000000000003,1093.429575000001,4373.718300000004,1.9215000000000018,19.7903,21.7118,2021-12-17 09:00:00
530.2249999999999,1060.4499999999998,1018.8803599999987,2037.7607199999975,1.921599999999998,19.7692,21.6908,2021-12-18 13:00:00
234.2475,936.99,449.9660227499999,1799.8640909999997,1.9208999999999996,19.7745,21.6954,2021-12-19 08:00:00
282.83142857142855,1979.82,166.64427771428623,1166.5099440000035,0.5892000000000017,20.3681,20.9573,2021-12-20 09:00:00
611.4250000000001,3668.55,373.7641025,2242.5846149999998,0.6113,20.396600000000003,21.007900000000003,2021-12-21 09:00:00
2186.9083333333333,13121.449999999999,1265.7825433333358,7594.695260000014,0.5788000000000011,20.3659,20.9447,2021-12-22 11:00:00
247.73999999999998,1981.9199999999998,145.22518799999952,1161.8015039999962,0.5861999999999981,20.3225,20.9087,2021-12-23 10:00:00
700.682,3503.41,422.5112460000011,2112.5562300000056,0.6030000000000015,20.2521,20.8551,2021-12-24 10:00:00
296.17333333333335,888.5200000000001,178.59252000000046,535.7775600000014,0.6030000000000015,20.2561,20.8591,2021-12-25 11:00:00
1192.5975,9540.78,717.585915749997,5740.687325999976,0.6016999999999975,20.248099999999997,20.8498,2021-12-26 08:00:00
166.76555555555555,1500.8899999999999,99.29221177777742,893.6299059999968,0.5953999999999979,20.3,20.8954,2021-12-27 08:00:00
322.52,2257.64,194.12478800000014,1358.873516000001,0.6019000000000005,20.2698,20.8717,2021-12-28 08:00:00
416.5025,1666.01,251.27595825000031,1005.1038330000013,0.6033000000000008,20.2303,20.8336,2021-12-29 08:00:00
703.368,3516.84,421.95046319999875,2109.7523159999937,0.5998999999999981,20.1609,20.7608,2021-12-30 08:00:00
490.85428571428565,3435.9799999999996,297.50678257142744,2082.547477999992,0.6060999999999979,20.1294,20.7355,2021-12-31 09:00:00
218.30142857142854,1528.11,132.31249585714318,926.1874710000022,0.6061000000000014,20.1249,20.730999999999998,2022-01-01 09:00:00
1400.294285714286,9802.060000000001,848.1582488571413,5937.107741999989,0.6056999999999988,20.1313,20.737,2022-01-02 08:00:00
1332.1633333333332,3996.49,800.630163333332,2401.890489999996,0.6009999999999991,20.1277,20.7287,2022-01-03 08:00:00
3189.896666666667,9569.69,1938.500204333326,5815.500612999978,0.6076999999999977,20.1427,20.7504,2022-01-04 11:00:00
268.71999999999997,537.4399999999999,164.24166400000004,328.4833280000001,0.6112000000000002,20.1377,20.7489,2022-01-05 10:00:00
3624.59,3624.59,2191.789573000004,2191.789573000004,0.6047000000000011,20.0944,20.6991,2022-01-06 15:00:00
519.7685714285715,3638.38,309.7820685714286,2168.4744800000003,0.5960000000000001,20.0194,20.615399999999998,2022-01-07 08:00:00
1270.51375,10164.11,757.2261950000002,6057.8095600000015,0.5960000000000001,20.0234,20.6194,2022-01-08 08:00:00
328.415,3284.15,195.27555899999996,1952.7555899999995,0.5945999999999998,20.0273,20.621900000000004,2022-01-09 08:00:00
2172.402,10862.01,1297.1412342000026,6485.706171000013,0.5971000000000011,20.0277,20.6248,2022-01-10 11:00:00
492.31250000000006,1969.2500000000002,292.2859312499992,1169.1437249999967,0.5936999999999983,20.0242,20.6179,2022-01-11 08:00:00
709.9588888888889,6389.629999999999,422.42553888888807,3801.829849999993,0.5949999999999989,19.989100000000004,20.584100000000003,2022-01-12 08:00:00
353.2211111111111,3178.99,208.7889987777781,1879.1009890000028,0.5911000000000008,19.971100000000003,20.5622,2022-01-13 08:00:00
811.92375,6495.39,503.6363021250002,4029.0904170000017,0.6203000000000003,19.929,20.5493,2022-01-14 08:00:00
393.1577777777777,3538.4199999999996,243.836453777778,2194.528084000002,0.6202000000000005,19.928699999999996,20.5489,2022-01-15 09:00:00
642.936,3214.6800000000003,398.0416775999997,1990.2083879999984,0.6190999999999995,19.9324,20.5515,2022-01-16 09:00:00
420.52199999999993,2102.6099999999997,252.1870434000009,1260.9352170000045,0.5997000000000021,19.9393,20.539,2022-01-17 11:00:00
278.9599999999999,2231.6799999999994,168.40815199999997,1347.2652159999998,0.6036999999999999,19.994699999999998,20.5984,2022-01-18 08:00:00
148.11,1777.3200000000002,92.62799400000038,1111.5359280000046,0.6254000000000026,20.044899999999995,20.6703,2022-01-19 08:00:00
1353.7475,10829.98,823.890728499999,6591.125827999992,0.6085999999999991,20.0955,20.7041,2022-01-20 08:00:00
429.3933333333334,2576.36,272.1065553333338,1632.6393320000027,0.633700000000001,20.0643,20.698000000000004,2022-01-21 11:00:00
640.39,640.39,390.25366599999825,390.25366599999825,0.6093999999999973,20.0679,20.6773,2022-01-22 14:00:00
587.0042857142859,4109.030000000001,356.8986057142861,2498.2902400000025,0.6080000000000005,20.0677,20.675700000000003,2022-01-23 10:00:00
572.5120000000001,2862.5600000000004,351.35061440000084,1756.753072000004,0.6137000000000015,20.1727,20.7864,2022-01-24 08:00:00
232.7533333333333,1396.5199999999998,142.11918533333284,852.715111999997,0.610599999999998,20.222000000000005,20.8326,2022-01-25 09:00:00
362.4411111111111,3261.9700000000003,212.8979086666662,1916.0811779999958,0.5873999999999988,20.3439,20.931299999999997,2022-01-26 09:00:00
1110.531,11105.31,616.1225988000001,6161.225988000001,0.5548000000000002,20.3854,20.9402,2022-01-27 08:00:00
2410.578,12052.89,1348.4773332000007,6742.386666000003,0.5594000000000001,20.427,20.9864,2022-01-28 10:00:00
472.93,2837.58,264.50974900000017,1587.058494000001,0.5593000000000004,20.434,20.9933,2022-01-29 09:00:00
1457.7075,5830.83,812.6719312500015,3250.687725000006,0.557500000000001,20.4343,20.9918,2022-01-30 09:00:00
170.9857142857143,1196.9,93.01622857142866,651.1136000000006,0.5440000000000005,20.328100000000003,20.8721,2022-01-31 08:00:00
986.8633333333333,5921.18,538.531321,3231.187926,0.5457000000000001,20.252,20.797699999999995,2022-02-01 11:00:00
1979.475,3958.95,1086.7317749999988,2173.4635499999977,0.5489999999999995,20.245,20.794,2022-02-02 08:00:00
376.086,1880.43,208.61490420000013,1043.0745210000007,0.5547000000000004,20.2315,20.7862,2022-02-03 08:00:00
244.6,978.4,136.24219999999966,544.9687999999986,0.5569999999999986,20.3124,20.8694,2022-02-04 09:00:00
2409.7066666666665,14458.24,1342.2066133333299,8053.23967999998,0.5569999999999986,20.309300000000004,20.8663,2022-02-05 08:00:00
81.96,245.88,47.95479600000005,143.86438800000016,0.5851000000000006,20.297,20.8821,2022-02-06 09:00:00
627.0375,5016.3,365.2493437499997,2921.9947499999976,0.5824999999999996,20.2884,20.870900000000002,2022-02-07 09:00:00
95.5,191.0,43.72944999999987,87.45889999999974,0.45789999999999864,20.3484,20.8063,2022-02-08 08:00:00
558.4471428571428,3909.1299999999997,250.8544565714292,1755.9811960000045,0.44920000000000115,20.251299999999997,20.7005,2022-02-09 08:00:00
1100.5639999999999,11005.64,493.49289759999937,4934.928975999994,0.44839999999999947,20.245499999999996,20.693899999999996,2022-02-10 09:00:00
252.38666666666666,757.16,115.16403600000058,345.49210800000174,0.45630000000000237,20.211,20.6673,2022-02-11 11:00:00
210.84333333333333,632.53,96.22889733333302,288.6866919999991,0.4563999999999986,20.2059,20.6623,2022-02-12 08:00:00
2972.015,11888.06,1442.6160809999956,5770.464323999982,0.4853999999999985,20.193,20.6784,2022-02-13 13:00:00
1466.8025,5867.21,670.7687832500001,2683.0751330000003,0.45730000000000004,20.1542,20.6115,2022-02-14 08:00:00
1784.9266666666663,10709.559999999998,808.0363020000003,4848.217812000002,0.4527000000000001,20.1318,20.584499999999995,2022-02-15 09:00:00
1354.135,5416.54,648.7660785000033,2595.0643140000134,0.4791000000000025,20.0602,20.5393,2022-02-16 08:00:00
1274.4125,5097.65,617.8351799999999,2471.3407199999997,0.4847999999999999,20.0312,20.516,2022-02-17 12:00:00
1486.7649999999996,11894.119999999997,670.9770444999996,5367.816355999997,0.4512999999999998,20.0355,20.4868,2022-02-18 09:00:00
